order_id,order_date,category,brand,city,customer_rating,price,quantity,review,is_active,customer_id
E-0001461,2024-08-07,Home,Brand Alpha,New York,2,16.09,2,very useful,True,C-164
E-0001462,2023-07-22,Home,Brand Beta,London,5,361.13,1,,True,C-320
E-0001463,2024-04-20,Clothing,Brand Beta,Lahore,5,373.75,1,too small,False,C-997
E-0001464,2025-01-01,Electronics,Brand Alpha,New York,2,129.31,2,average at best,True,C-1072
E-0001465,2023-09-23,Electronics,Brand Gamma,New York,3,163.31,1,poor build,True,C-1336
E-0001466,2024-01-05,Electronics,Brand Delta,Dubai,4,102.16,1,disappointed with durability,True,C-417
E-0001467,2024-03-04,Books,Brand Gamma,Dubai,2,316.08,3,well written,True,C-772
E-0001468,2024-01-01,Sports,Brand Delta,Lahore,2,136.69,1,great for training,True,C-380
E-0001469,2024-12-22,Clothing,Brand Beta,Lahore,4,283.8,3,nice fabric,True,C-1050
E-0001470,2023-10-24,Electronics,Brand Alpha,London,1,219.91,2,average at best,True,C-626
E-0001471,2024-01-18,Beauty,Brand Alpha,Islamabad,3,291.79,3,nice scent,True,C-398
E-0001472,2024-06-24,Home,Brand Gamma,Dubai,3,178.32,3,assembly was hard,True,C-100
E-0001473,2023-10-19,Clothing,Brand Alpha,Islamabad,5,243.93,2,seams came apart,True,C-476
E-0001474,2023-07-19,Sports,Brand Beta,Dubai,3,155.04,7,good grip,True,C-445
E-0001475,2023-10-30,Books,Brand Gamma,Lahore,3,341.01,3,well written,True,C-1299
E-0001476,2024-06-13,Electronics,Brand Alpha,Karachi,5,265.34,1,highly recommend,False,C-284
E-0001477,2024-06-21,Electronics,Brand Delta,Islamabad,3,249.39,1,highly recommend,True,C-66
E-0001478,2024-04-26,Beauty,Brand Alpha,Dubai,5,68.36,3,recommend,True,C-1047
E-0001479,2024-09-29,Electronics,Brand Delta,London,4,320.98,6,excellent quality,True,C-169
E-0001480,2024-08-24,Clothing,Brand Beta,Lahore,4,323.94,1,great value,True,C-1451
E-0001481,2024-04-29,Books,Brand Beta,Karachi,3,357.74,1,print quality good,True,C-1112
E-0001482,2023-06-09,Home,Brand Gamma,Islamabad,2,389.85,1,looks premium,True,C-1018
E-0001483,2024-08-21,Sports,Brand Alpha,London,2,304.46,1,good grip,True,C-735
E-0001484,2024-09-29,Sports,Brand Gamma,Karachi,4,53.0,1,good grip,False,C-231
E-0001485,2023-11-04,Books,Brand Alpha,Islamabad,2,302.92,2,fast delivery,True,C-1054
E-0001486,2024-09-03,Home,Brand Alpha,Dubai,2,173.6,4,cheap materials,True,C-969
E-0001487,2024-05-02,Sports,Brand Alpha,London,2,34.23,1,good grip,False,C-656
E-0001488,2023-07-26,Beauty,Brand Gamma,Lahore,2,79.36,2,recommend,True,C-802
E-0001489,2024-12-21,Beauty,Brand Alpha,Karachi,3,244.58,2,recommend,True,C-1442
E-0001490,2023-08-22,Clothing,Brand Beta,Dubai,4,169.63,2,seams came apart,True,C-1141
E-0001491,2023-11-16,Clothing,Brand Gamma,London,4,162.57,2,great value,True,C-77
E-0001492,2023-08-04,Clothing,Brand Alpha,Dubai,4,41.87,3,seams came apart,True,C-861
E-0001493,2023-08-23,Home,Brand Alpha,New York,4,34.65,2,assembly was hard,True,C-1418
E-0001494,2024-12-13,Home,Brand Gamma,London,4,308.12,3,would buy again,True,C-1036
E-0001495,2024-03-09,Sports,Brand Beta,Islamabad,3,269.93,2,good grip,True,C-1129
E-0001496,2024-07-31,Home,Brand Gamma,Lahore,3,208.86,3,assembly was hard,True,C-89
E-0001497,2025-01-06,Books,Brand Alpha,Islamabad,3,83.26,1,well written,True,C-792
E-0001498,2023-12-11,Beauty,Brand Beta,London,3,350.77,3,too expensive,True,C-1453
E-0001499,2024-06-08,Sports,Brand Alpha,Lahore,2,286.9,1,broke after week,True,C-1188
E-0001500,2024-07-21,Sports,Brand Alpha,Karachi,4,308.37,1,good grip,True,C-711
E-0001501,2024-10-24,Books,Brand Beta,Karachi,4,346.62,1,fast delivery,True,C-92
E-0001502,2024-01-26,Clothing,Brand Delta,Islamabad,1,275.59,1,color faded after wash,True,C-583
E-0001503,2024-04-02,Books,Brand Beta,Karachi,5,378.46,1,well written,True,C-384
E-0001504,2024-04-14,Clothing,Brand Beta,New York,3,18.17,2,great value,True,C-1348
E-0001505,2023-10-05,Clothing,Brand Delta,Islamabad,3,384.08,3,color faded after wash,True,C-776
E-0001506,2023-07-09,Clothing,Brand Alpha,Dubai,3,187.75,4,fits perfectly,True,C-1236
E-0001507,2023-06-20,Beauty,Brand Beta,Islamabad,2,305.16,1,skin felt great,True,C-111
E-0001508,2023-09-03,Home,Brand Alpha,Lahore,2,58.79,3,very useful,False,C-1132
E-0001509,2024-02-14,Sports,Brand Gamma,Karachi,5,161.61,3,broke after week,True,C-1367
E-0001510,2024-07-30,Clothing,Brand Delta,London,3,25.19,1,color faded after wash,True,C-411
E-0001511,2023-10-13,Electronics,Brand Beta,Karachi,4,216.73,2,love it,True,C-1107
E-0001512,2024-04-25,Electronics,Brand Beta,Lahore,3,317.74,3,love it,True,C-69
E-0001513,2024-07-06,Clothing,Brand Alpha,London,3,241.98,2,color faded after wash,True,C-275
E-0001514,2024-02-20,Home,Brand Delta,Dubai,5,302.77,1,very useful,True,C-334
E-0001515,2024-04-10,Home,Brand Beta,Lahore,2,75.08,3,assembly was hard,True,C-1158
E-0001516,2024-12-30,Books,Brand Delta,Karachi,3,139.07,1,boring content,False,C-1035
E-0001517,2023-08-21,Home,Brand Alpha,New York,3,67.68,3,looks premium,False,C-36
E-0001518,2024-01-16,Clothing,Brand Alpha,London,4,358.66,2,too small,False,C-797
E-0001519,2024-05-07,Electronics,Brand Delta,New York,5,266.29,1,excellent quality,True,C-45
E-0001520,2023-10-08,Books,Brand Delta,Lahore,4,399.49,3,boring content,True,C-337
E-0001521,2023-10-05,Sports,Brand Beta,Dubai,1,386.45,4,good grip,False,C-456
E-0001522,2024-05-14,Electronics,Brand Gamma,London,3,238.71,2,disappointed with durability,True,C-1339
E-0001523,2024-02-08,Beauty,Brand Beta,Karachi,3,205.3,2,recommend,True,C-1255
E-0001524,2024-06-22,Home,Brand Delta,London,5,169.58,2,would buy again,True,C-231
E-0001525,2024-12-21,Books,Brand Beta,Dubai,2,357.51,1,well written,True,C-1149
E-0001526,2025-01-06,Beauty,Brand Beta,Islamabad,5,125.56,2,skin felt great,True,C-1352
E-0001527,2024-12-13,Sports,Brand Delta,New York,4,63.78,5,poor durability,True,C-893
E-0001528,2024-06-17,Clothing,Brand Gamma,Dubai,3,197.64,4,seams came apart,True,C-1070
E-0001529,2024-10-05,Home,Brand Gamma,London,5,197.26,2,cheap materials,True,C-362
E-0001530,2024-07-25,Beauty,Brand Alpha,New York,4,227.62,1,,True,C-27
E-0001531,2024-01-06,Home,Brand Alpha,New York,3,203.43,3,looks premium,False,C-839
E-0001532,2024-06-17,Beauty,Brand Beta,Karachi,3,32.19,2,skin felt great,True,C-1002
E-0001533,2023-07-16,Electronics,Brand Gamma,Dubai,3,123.0,3,highly recommend,False,C-87
E-0001534,2023-10-17,Beauty,Brand Alpha,Lahore,5,140.11,2,recommend,True,C-439
E-0001535,2023-09-18,Books,Brand Gamma,Islamabad,3,211.11,2,informative,True,C-975
E-0001536,2023-06-07,Home,Brand Beta,Islamabad,4,209.66,1,assembly was hard,False,C-170
E-0001537,2024-03-03,Sports,Brand Delta,Lahore,2,329.14,1,poor durability,True,C-444
E-0001538,2023-09-06,Clothing,Brand Delta,Lahore,5,273.0,3,color faded after wash,True,C-250
E-0001539,2023-10-10,Sports,Brand Alpha,New York,3,236.08,2,poor durability,True,C-832
E-0001540,2024-08-11,Books,Brand Alpha,New York,3,248.21,1,informative,True,C-154
E-0001541,2023-11-11,Home,Brand Beta,Karachi,4,126.34,2,looks premium,True,C-1201
E-0001542,2023-09-15,Electronics,Brand Gamma,New York,3,250.71,1,works great,True,C-1190
E-0001543,2024-06-18,Beauty,Brand Delta,Dubai,5,254.39,1,too expensive,True,C-950
E-0001544,2024-01-02,Sports,Brand Gamma,Lahore,5,77.11,1,broke after week,True,C-449
E-0001545,2024-07-30,Clothing,Brand Gamma,Dubai,3,138.1,1,nice fabric,True,C-88
E-0001546,2025-01-01,Sports,Brand Beta,New York,3,234.11,5,good grip,True,C-1437
E-0001547,2023-12-23,Home,Brand Beta,Dubai,2,248.93,1,cheap materials,True,C-933
E-0001548,2023-10-02,Books,Brand Alpha,New York,3,123.61,1,well written,True,C-356
E-0001549,2023-07-02,Sports,Brand Gamma,Lahore,4,122.88,4,good grip,True,C-800
E-0001550,2024-12-06,Clothing,Brand Alpha,Karachi,2,217.7,2,comfortable and stylish,False,C-1413
E-0001551,2023-07-06,Sports,Brand Gamma,Karachi,3,,5,good grip,True,C-987
E-0001552,2023-06-09,Home,Brand Delta,London,3,379.5,1,looks premium,True,C-1265
E-0001553,2023-11-22,Beauty,Brand Gamma,London,4,279.42,1,caused irritation,True,C-170
E-0001554,2024-10-25,Home,Brand Gamma,Dubai,4,140.24,1,looks premium,True,C-1458
E-0001555,2023-12-05,Books,Brand Alpha,Islamabad,1,321.98,2,fast delivery,True,C-875
E-0001556,2024-09-27,Books,Brand Delta,London,3,352.1,1,boring content,True,C-1178
E-0001557,2024-02-09,Sports,Brand Alpha,London,2,346.84,2,good grip,False,C-605
E-0001558,2024-01-09,Clothing,Brand Delta,Islamabad,4,328.47,1,too small,False,C-960
E-0001559,2024-01-02,Clothing,Brand Delta,Dubai,3,68.68,1,comfortable and stylish,True,C-1399
E-0001560,2024-06-21,Sports,Brand Delta,London,5,282.02,1,broke after week,True,C-90
E-0001561,2024-12-09,Electronics,Brand Alpha,London,3,146.11,2,disappointed with durability,True,C-814
E-0001562,2023-12-05,Sports,Brand Alpha,Lahore,4,77.24,1,broke after week,True,C-756
E-0001563,2024-09-18,Beauty,Brand Alpha,Karachi,2,64.19,1,skin felt great,True,C-1025
E-0001564,2023-10-17,Electronics,Brand Gamma,New York,5,107.03,2,average at best,False,C-1202
E-0001565,2023-07-17,Beauty,Brand Delta,Karachi,3,87.79,2,caused irritation,True,C-1137
E-0001566,2024-05-15,Beauty,Brand Alpha,New York,2,50.06,2,skin felt great,True,C-1229
E-0001567,2024-01-09,Home,Brand Delta,New York,3,296.46,2,very useful,False,C-489
E-0001568,2024-11-03,Beauty,Brand Gamma,Islamabad,5,311.81,2,recommend,True,C-536
E-0001569,2024-07-03,Electronics,Brand Beta,New York,2,162.56,1,disappointed with durability,True,C-1011
E-0001570,2024-02-22,Home,Brand Delta,Islamabad,4,228.27,1,cheap materials,True,C-128
E-0001571,2024-07-06,Home,Brand Delta,New York,4,350.74,1,very useful,True,C-241
E-0001572,2024-01-15,Books,Brand Delta,New York,3,204.2,1,well written,True,C-300
E-0001573,2025-01-06,Beauty,Brand Beta,New York,4,289.1,4,skin felt great,True,C-693
E-0001574,2024-09-23,Books,Brand Gamma,Karachi,4,252.83,1,well written,True,C-1088
E-0001575,2023-06-09,Electronics,Brand Beta,Lahore,2,340.59,1,excellent quality,True,C-32
E-0001576,2023-11-08,Beauty,Brand Gamma,Karachi,5,255.24,1,skin felt great,True,C-1391
E-0001577,2023-09-11,Home,Brand Alpha,London,3,159.51,5,would buy again,True,C-995
E-0001578,2023-06-07,Electronics,Brand Alpha,Karachi,2,362.72,1,works great,True,C-1274
E-0001579,2024-12-15,Electronics,Brand Delta,London,3,89.98,1,highly recommend,True,C-1196
E-0001580,2024-02-23,Home,Brand Beta,Karachi,1,215.12,1,very useful,True,C-931
E-0001581,2024-01-19,Home,Brand Delta,New York,4,172.33,1,very useful,True,C-810
E-0001582,2024-01-18,Clothing,Brand Alpha,New York,3,99.39,1,comfortable and stylish,True,C-598
E-0001583,2023-07-05,Books,Brand Alpha,Karachi,3,382.09,2,informative,False,C-886
E-0001584,2024-06-02,Home,Brand Alpha,Islamabad,5,130.52,2,assembly was hard,True,C-1341
E-0001585,2024-03-13,Clothing,Brand Gamma,New York,4,319.1,1,color faded after wash,True,C-1106
E-0001586,2024-12-17,Electronics,Brand Delta,New York,4,391.15,2,disappointed with durability,True,C-1273
E-0001587,2024-09-21,Beauty,Brand Delta,New York,3,146.91,1,recommend,False,C-444
E-0001588,2024-04-06,Electronics,Brand Beta,Lahore,2,64.75,1,excellent quality,True,C-66
E-0001589,2023-09-16,Home,Brand Alpha,London,5,27.6,2,very useful,True,C-28
E-0001590,2023-11-25,Electronics,Brand Beta,Dubai,3,195.6,1,average at best,True,C-494
E-0001591,2024-10-12,Electronics,Brand Gamma,Lahore,2,272.54,1,disappointed with durability,True,C-952
E-0001592,2024-10-21,Home,Brand Alpha,Lahore,3,,1,cheap materials,True,C-1240
E-0001593,2024-06-15,Home,Brand Delta,New York,3,172.75,2,assembly was hard,True,C-200
E-0001594,2023-09-08,Home,Brand Beta,Islamabad,5,132.99,1,assembly was hard,False,C-1086
E-0001595,2023-08-21,Books,Brand Delta,Karachi,1,300.53,2,well written,False,C-262
E-0001596,2024-12-22,Sports,Brand Gamma,Islamabad,4,345.64,3,great for training,True,C-181
E-0001597,2024-05-01,Electronics,Brand Gamma,Dubai,1,39.98,4,battery dies fast,True,C-76
E-0001598,2023-07-18,Sports,Brand Gamma,Islamabad,2,210.89,3,poor durability,True,C-1209
E-0001599,2024-07-20,Beauty,Brand Beta,Islamabad,3,99.54,3,too expensive,True,C-461
E-0001600,2024-07-23,Electronics,Brand Gamma,New York,4,48.39,5,highly recommend,True,C-190
E-0001601,2023-06-29,Electronics,Brand Beta,Islamabad,3,28.5,1,disappointed with durability,True,C-275
E-0001602,2024-07-05,Sports,Brand Delta,Lahore,3,343.35,1,great for training,True,C-767
E-0001603,2024-03-17,Clothing,Brand Beta,Dubai,5,110.36,1,color faded after wash,True,C-1388
E-0001604,2023-09-04,Beauty,Brand Gamma,Islamabad,3,260.4,2,recommend,True,C-841
E-0001605,2023-11-26,Clothing,Brand Delta,New York,3,48.98,5,too small,True,C-1222
E-0001606,2023-09-11,Books,Brand Beta,Karachi,3,237.67,2,print quality good,True,C-53
E-0001607,2024-11-08,Home,Brand Delta,London,3,108.07,2,very useful,True,C-1133
E-0001608,2024-07-15,Sports,Brand Delta,Islamabad,4,55.22,2,good grip,True,C-738
E-0001609,2024-02-29,Books,Brand Alpha,London,5,202.46,1,informative,True,C-1040
E-0001610,2023-07-19,Books,Brand Gamma,Islamabad,3,194.22,2,informative,True,C-227
E-0001611,2025-01-05,Beauty,Brand Beta,Dubai,3,167.0,3,nice scent,True,C-1106
E-0001612,2024-02-11,Books,Brand Beta,Dubai,5,40.29,1,informative,True,C-854
E-0001613,2024-07-17,Beauty,Brand Delta,New York,3,238.53,4,skin felt great,True,C-947
E-0001614,2023-10-06,Clothing,Brand Alpha,New York,3,392.29,1,color faded after wash,True,C-383
E-0001615,2023-08-19,Books,Brand Alpha,Karachi,3,343.6,3,fast delivery,True,C-844
E-0001616,2023-08-29,Electronics,Brand Delta,New York,3,387.64,2,love it,True,C-377
E-0001617,2023-06-28,Sports,Brand Delta,Islamabad,5,215.92,2,poor durability,True,C-1414
E-0001618,2024-07-24,Clothing,Brand Alpha,New York,4,158.76,1,nice fabric,True,C-1458
E-0001619,2024-02-08,Home,Brand Beta,Islamabad,3,201.82,1,,True,C-229
E-0001620,2024-05-06,Electronics,Brand Delta,Dubai,2,354.44,2,highly recommend,False,C-1418
E-0001621,2024-12-24,Electronics,Brand Gamma,Dubai,4,299.96,2,highly recommend,True,C-907
E-0001622,2024-11-27,Clothing,Brand Gamma,New York,3,98.13,2,seams came apart,True,C-1285
E-0001623,2024-12-08,Books,Brand Alpha,Islamabad,2,274.24,3,fast delivery,True,C-192
E-0001624,2024-05-09,Books,Brand Delta,London,1,279.3,2,boring content,False,C-1113
E-0001625,2024-02-17,Beauty,Brand Alpha,London,5,20.34,1,nice scent,False,C-992
E-0001626,2024-12-30,Sports,Brand Beta,Islamabad,1,34.74,2,good grip,True,C-724
E-0001627,2023-07-06,Electronics,Brand Gamma,London,2,278.77,2,average at best,True,C-763
E-0001628,2023-09-16,Beauty,Brand Delta,New York,4,108.06,3,nice scent,True,C-200
E-0001629,2023-07-03,Clothing,Brand Gamma,New York,3,212.81,1,too small,True,C-1250
E-0001630,2023-10-07,Books,Brand Alpha,Islamabad,2,200.95,1,boring content,True,C-190
E-0001631,2024-10-14,Home,Brand Alpha,Lahore,3,320.05,5,assembly was hard,True,C-1080
E-0001632,2025-01-02,Books,Brand Beta,Lahore,5,313.44,2,informative,False,C-1105
E-0001633,2023-11-22,Clothing,Brand Gamma,Dubai,4,47.91,1,color faded after wash,True,C-1420
E-0001634,2024-12-16,Beauty,Brand Beta,Islamabad,3,132.58,4,skin felt great,False,C-1231
E-0001635,2025-01-01,Sports,Brand Delta,Dubai,2,12.51,5,great for training,True,C-376
E-0001636,2023-07-21,Home,Brand Delta,New York,2,14.89,1,assembly was hard,True,C-743
E-0001637,2024-08-07,Electronics,Brand Beta,Karachi,1,211.89,2,battery dies fast,False,C-957
E-0001638,2024-05-23,Books,Brand Alpha,Dubai,4,45.52,2,print quality good,True,C-414
E-0001639,2024-05-06,Electronics,Brand Beta,Karachi,2,,3,disappointed with durability,True,C-983
E-0001640,2024-08-18,Home,Brand Gamma,Karachi,5,323.71,2,very useful,True,C-297
E-0001641,2024-12-23,Sports,Brand Alpha,London,4,225.42,1,good grip,True,C-962
E-0001642,2023-09-30,Sports,Brand Gamma,Dubai,4,232.15,2,poor durability,True,C-383
E-0001643,2024-04-01,Sports,Brand Gamma,Dubai,3,361.23,1,poor durability,True,C-424
E-0001644,2024-02-06,Beauty,Brand Delta,Karachi,3,239.87,2,caused irritation,True,C-688
E-0001645,2024-05-16,Electronics,Brand Beta,London,4,315.78,1,poor build,False,C-1251
E-0001646,2024-02-21,Home,Brand Alpha,Islamabad,4,100.44,2,very useful,False,C-1054
E-0001647,2023-11-21,Sports,Brand Alpha,London,1,151.16,1,good grip,True,C-1489
E-0001648,2024-06-10,Electronics,Brand Gamma,New York,3,352.32,1,highly recommend,False,C-495
E-0001649,2023-09-25,Home,Brand Beta,London,5,309.72,1,cheap materials,False,C-920
E-0001650,2024-05-07,Books,Brand Gamma,Dubai,4,69.48,2,fast delivery,True,C-850
E-0001651,2024-11-14,Clothing,Brand Delta,Islamabad,4,16.13,1,too small,True,C-619
E-0001652,2024-12-27,Home,Brand Gamma,London,2,193.49,3,,True,C-1020
E-0001653,2023-06-09,Home,Brand Alpha,New York,3,128.68,3,looks premium,True,C-803
E-0001654,2023-11-27,Home,Brand Delta,Islamabad,1,52.04,2,cheap materials,True,C-28
E-0001655,2023-07-20,Beauty,Brand Delta,Karachi,4,186.02,1,too expensive,True,C-860
E-0001656,2024-07-23,Beauty,Brand Beta,Karachi,3,61.71,3,recommend,True,C-818
E-0001657,2023-10-07,Electronics,Brand Beta,London,3,395.09,2,works great,True,C-458
E-0001658,2024-04-08,Beauty,Brand Delta,New York,2,262.29,2,recommend,False,C-990
E-0001659,2023-07-10,Sports,Brand Alpha,Dubai,5,340.27,4,great for training,True,C-892
E-0001660,2024-08-08,Electronics,Brand Gamma,London,2,287.88,2,works great,True,C-1447
E-0001661,2024-04-14,Home,Brand Alpha,Karachi,4,321.19,1,assembly was hard,True,C-964
E-0001662,2023-08-28,Home,Brand Alpha,New York,3,315.05,3,cheap materials,True,C-741
E-0001663,2024-01-23,Books,Brand Gamma,Lahore,4,374.84,5,informative,False,C-1357
E-0001664,2024-12-04,Electronics,Brand Gamma,Karachi,4,187.76,2,love it,True,C-1011
E-0001665,2025-01-19,Sports,Brand Gamma,Islamabad,3,130.0,3,great for training,True,C-25
E-0001666,2025-01-12,Books,Brand Gamma,Karachi,3,114.1,3,boring content,False,C-439
E-0001667,2024-05-18,Electronics,Brand Alpha,Karachi,5,199.42,1,poor build,True,C-714
E-0001668,2023-10-20,Clothing,Brand Alpha,Islamabad,2,308.15,3,nice fabric,True,C-590
E-0001669,2024-03-22,Home,Brand Alpha,Dubai,3,201.98,2,assembly was hard,False,C-1118
E-0001670,2024-11-09,Clothing,Brand Gamma,Lahore,3,215.06,1,nice fabric,True,C-592
E-0001671,2023-06-19,Sports,Brand Alpha,Dubai,4,288.27,2,good grip,True,C-340
E-0001672,2024-12-02,Home,Brand Beta,New York,3,191.06,5,assembly was hard,False,C-424
E-0001673,2023-11-14,Books,Brand Gamma,London,4,265.38,3,print quality good,True,C-131
E-0001674,2023-08-27,Sports,Brand Beta,Karachi,3,199.57,2,great for training,True,C-189
E-0001675,2023-10-21,Clothing,Brand Alpha,Lahore,3,164.2,2,seams came apart,True,C-421
E-0001676,2024-04-13,Electronics,Brand Gamma,Islamabad,3,169.07,3,average at best,True,C-730
E-0001677,2025-01-14,Sports,Brand Beta,Lahore,1,192.87,1,poor durability,False,C-314
E-0001678,2023-09-25,Books,Brand Beta,Dubai,5,22.26,2,informative,True,C-186
E-0001679,2023-11-10,Home,Brand Delta,London,4,271.34,2,assembly was hard,False,C-1060
E-0001680,2024-04-09,Beauty,Brand Beta,London,4,272.64,3,caused irritation,True,C-295
E-0001681,2024-06-28,Beauty,Brand Delta,Dubai,2,227.33,2,skin felt great,False,C-86
E-0001682,2024-07-27,Beauty,Brand Delta,New York,4,58.65,2,too expensive,True,C-1364
E-0001683,2024-08-12,Books,Brand Gamma,New York,3,398.79,2,print quality good,True,C-557
E-0001684,2024-09-05,Home,Brand Alpha,New York,3,120.71,2,looks premium,False,C-1047
E-0001685,2024-11-14,Beauty,Brand Beta,Karachi,3,46.93,3,nice scent,True,C-664
E-0001686,2023-06-10,Home,Brand Alpha,Islamabad,2,334.02,4,cheap materials,False,C-358
E-0001687,2023-11-27,Books,Brand Delta,London,3,105.23,2,well written,True,C-1361
E-0001688,2023-06-21,Books,Brand Alpha,London,4,52.2,1,fast delivery,False,C-628
E-0001689,2023-06-12,Electronics,Brand Alpha,Lahore,3,338.04,1,average at best,False,C-386
E-0001690,2024-09-24,Home,Brand Alpha,Lahore,3,205.61,1,would buy again,True,C-911
E-0001691,2024-04-03,Home,Brand Delta,New York,4,25.48,1,looks premium,True,C-1145
E-0001692,2024-06-03,Books,Brand Delta,Lahore,2,377.02,2,print quality good,True,C-478
E-0001693,2023-12-20,Sports,Brand Alpha,New York,3,228.88,2,great for training,True,C-1224
E-0001694,2024-01-20,Beauty,Brand Alpha,Lahore,4,320.34,1,recommend,False,C-227
E-0001695,2023-08-14,Sports,Brand Gamma,Lahore,3,359.81,3,good grip,True,C-231
E-0001696,2024-10-28,Beauty,Brand Alpha,Islamabad,5,213.49,1,skin felt great,False,C-1354
E-0001697,2024-05-06,Home,Brand Delta,Islamabad,2,170.77,1,looks premium,True,C-1065
E-0001698,2023-12-08,Sports,Brand Beta,Dubai,4,183.64,1,broke after week,True,C-21
E-0001699,2023-10-09,Sports,Brand Beta,New York,3,158.85,3,poor durability,True,C-1327
E-0001700,2024-11-02,Electronics,Brand Alpha,Lahore,2,206.48,1,poor build,True,C-1227
